"Test","BECE"
0,0.5965846180915833
0,0.6434453725814819
1,0.7021344304084778
0,0.5276275277137756
1,0.7208174467086792
0,0.6704571843147278
0,0.6633386015892029
1,0.4423287808895111
1,0.7571679949760437
0,0.7118198275566101
0,0.6369228959083557
1,0.7145014405250549
0,0.6644571423530579
0,0.6474818587303162
1,0.7458204627037048
0,0.6354182958602905
0,0.6548061370849609
1,0.7339104413986206
1,0.5546616911888123
0,0.5584125518798828
1,0.5729703307151794
0,0.6636687517166138
0,0.7117589116096497
0,0.6491230130195618
0,0.6788156032562256
0,0.7661860585212708
1,0.6833240389823914
0,0.4241354465484619
0,0.6182736754417419
0,0.5178369283676147
0,0.7190463542938232
0,0.6541922092437744
0,0.642279863357544
0,0.6416429877281189
0,0.6162923574447632
0,0.5978109836578369
0,0.7258899211883545
0,0.6197559237480164
0,0.4155595898628235
0,0.6371303796768188
0,0.7410286664962769
0,0.5021010637283325
0,0.6765568852424622
0,0.55417633056640625
0,0.7405303716659546
0,0.6909634470939636
0,0.6456977128982544
0,0.5862088203430176
1,0.5125893354415894
0,0.486318975687027
0,0.5312231779098511
0,0.4458935856819153
0,0.532661497592926
0,0.7888960838317871
0,0.6503400206565857
1,0.595493733882904
0,0.5635916590690613
0,0.6845630407333374
0,0.5242251753807068
1,0.5861673355102539
0,0.4809321165084839
0,0.5256655812263489
1,0.6113364696502686
0,0.5563123226165771
0,0.5360401272773743
1,0.7849956750869751
0,0.59133380651474
1,0.7220370769500732
0,0.6215671300888062
0,0.8254708647727966
1,0.6257625222206116
0,0.5607131123542786
0,0.6342732906341553
0,0.5572957396507263
0,0.6071116924285889
1,0.6234336495399475
0,0.6810241937637329
0,0.538399338722229
0,0.6148207187652588
1,0.6854988932609558
0,0.6712177991867065
0,0.5791348814964294
0,0.6502885818481445
0,0.5957512855529785
1,0.5658225417137146
1,0.7065035104751587
0,0.5335606336593628
0,0.5431205034255981
0,0.6249861717224121
0,0.7025320529937744
0,0.5948050022125244
1,0.7128481268882751
0,0.6602015495300293
1,0.5996646285057068
0,0.5442338585853577
1,0.5680004954338074
1,0.6148149371147156
1,0.7054822444915771
0,0.697672963142395
0,0.5573931932449341
0,0.7461734414100647
0,0.675947368144989
0,0.6903926730155945
0,0.6871736645698547
0,0.5983893275260925
0,0.6989935636520386
0,0.6622080206871033
0,0.5311886072158813
0,0.5977693796157837
0,0.5214614272117615
1,0.6115758419036865
0,0.6935113668441772
1,0.7510828971862793
1,0.5106013417243958
0,0.7568114995956421
1,0.6551703810691833
1,0.7008307576179504
0,0.6168452501296997
0,0.4853943884372711
0,0.6241504549980164
1,0.6026158928871155
1,0.6147826910018921
0,0.6974025964736938
0,0.6424345374107361
0,0.6887900829315186
1,0.7336074113845825
0,0.5733961462974548
0,0.8093839287757874
0,0.732828676700592
1,0.5561544299125671
1,0.6997790336608887
1,0.5912164449691772
0,0.6597368717193604
0,0.6320250034332275
1,0.58332061767578125
0,0.5670589804649353
1,0.6558791995048523
1,0.6097884774208069
0,0.702397882938385
0,0.5557569265365601
0,0.640498161315918
1,0.5821441411972046
0,0.5718969106674194
1,0.5863666534423828
0,0.6260582208633423
0,0.6993759274482727
0,0.5848931074142456
1,0.6391782760620117
1,0.5742778182029724
1,0.6769047379493713
0,0.5432963371276855
1,0.6717172861099243
1,0.5304356217384338
0,0.7357568144798279
0,0.575546383857727
1,0.5795325040817261
0,0.5377014875411987
0,0.693307638168335
0,0.6644101142883301
0,0.6261566281318665
1,0.720241367816925
0,0.7288566827774048
0,0.7092417478561401
1,0.6963847279548645
0,0.6720955967903137
0,0.6746599078178406
0,0.636361300945282
0,0.5531303882598877
0,0.69365692138671875
0,0.7076359391212463
0,0.5995178818702698
1,0.60892486572265625
1,0.5930230021476746
0,0.676884651184082
0,0.6977164149284363
1,0.599729061126709
1,0.6626532673835754
0,0.5749064683914185
1,0.6838985085487366
1,0.5857607126235962
1,0.6656186580657959
1,0.581987738609314
0,0.5548292398452759
0,0.6624405384063721
1,0.6236283779144287
1,0.5675955414772034
0,0.6421214938163757
0,0.6003720164299011
0,0.6712130904197693
1,0.5534180402755737
0,0.816932201385498
0,0.5563080906867981
0,0.6399948596954346
1,0.6398531198501587
1,0.6202365756034851
0,0.5590311884880066
1,0.7179643511772156
0,0.5356412529945374
1,0.7718499302864075
1,0.5641276836395264
1,0.708223283290863
0,0.6721126437187195
0,0.7311778664588928
1,0.5012872219085693
0,0.5358220338821411
1,0.5861411690711975
0,0.6409709453582764
0,0.7064824104309082
0,0.714667797088623
1,0.6923000812530518
1,0.6495559215545654
0,0.7110077738761902
1,0.678710401058197
0,0.6246280670166016
1,0.5328712463378906
0,0.684388279914856
0,0.6395286321640015
1,0.6595821380615234
0,0.59571772813797
1,0.5970364809036255
0,0.5825293660163879
0,0.582450270652771
0,0.6605226993560791
0,0.5763611197471619
0,0.625602126121521
1,0.6747223734855652
0,0.6846809983253479
0,0.6629815101623535
0,0.6844544410705566
0,0.5449252128601074
1,0.7566242218017578
0,0.7499272227287292
0,0.651481032371521
0,0.751274049282074
0,0.5656325817108154
1,0.6244518160820007
0,0.642595648765564
1,0.7050337195396423
0,0.7106579542160034
0,0.5844112038612366
0,0.5975852608680725
1,0.6628181338310242
0,0.6261642575263977
1,0.6253580451011658
0,0.6792705655097961
0,0.5640918612480164
0,0.6289858818054199
1,0.6306625008583069
1,0.5153160691261292
1,0.641701877117157
1,0.6575528383255005
1,0.6051503419876099
0,0.6937907934188843
0,0.5543244481086731
1,0.6433466076850891
0,0.6039984822273254
0,0.7772021889686584
1,0.6182016134262085
1,0.7308521270751953
1,0.6215971112251282
0,0.6486696600914001
1,0.8277109265327454
0,0.6082402467727661
0,0.6483839750289917
0,0.5501291751861572
0,0.7157804369926453
0,0.7959681749343872
0,0.6569110751152039
0,0.6813240051269531
0,0.6799306273460388
1,0.6806065440177917
1,0.6957098841667175
1,0.5908945798873901
0,0.7808260917663574
0,0.4812116026878357
0,0.6837725043296814
1,0.6960210800170898
0,0.7342432737350464
0,0.6891679167747498
1,0.7438318729400635
0,0.5479380488395691
0,0.6341354250907898
0,0.7441005110740662
0,0.6618018746376038
1,0.6271123290061951
0,0.6406512260437012
0,0.6425484418869019
1,0.4892953038215637
0,0.7181991338729858
0,0.6748495697975159
1,0.43003392219543457
0,0.7576824426651001
1,0.6950134634971619
0,0.5336443781852722
1,0.666032075881958
0,0.6445092558860779
0,0.4998037815093994
0,0.6276297569274902
0,0.7919382452964783
1,0.7835272550582886
0,0.6658902168273926
0,0.7480660080909729
0,0.5799263119697571
0,0.5077949166297913
1,0.6382843255996704
1,0.5477553009986877
1,0.601448655128479
0,0.6069060564041138
0,0.5906452536582947
0,0.6201813817024231
0,0.7317153215408325
1,0.6643760800361633
0,0.4306906759738922
0,0.6631340980529785
0,0.680853009223938
0,0.663173258304596
1,0.6163883209228516
1,0.5796308517456055
0,0.683407723903656
0,0.698961615562439
0,0.6676030158996582
0,0.5249356031417847
0,0.7160211801528931
0,0.7759274244308472
0,0.6250841617584229
0,0.51217120885849
0,0.8222637176513672
0,0.5884324312210083
1,0.6802303194999695
0,0.6706349849700928
1,0.5772325992584229
1,0.7221002578735352
0,0.5113590955734253
1,0.5722863674163818
0,0.7385904788970947
0,0.5928801894187927
0,0.6415535807609558
0,0.563528299331665
0,0.5131898522377014
1,0.7326087355613708
1,0.6174436807632446
0,0.6089298725128174
0,0.6286601424217224
0,0.7117666006088257
1,0.6260020732879639
1,0.7680438160896301
1,0.6781490445137024
0,0.527179479598999
0,0.7200567126274109
0,0.6729974150657654
1,0.6180353760719299
0,0.7508179545402527
0,0.7483595609664917
1,0.6552690267562866
0,0.6445417404174805
0,0.6579474806785583
1,0.6290423274040222
0,0.6674208045005798
0,0.6728727221488953
0,0.7338737845420837
0,0.7207835912704468
0,0.7626335620880127
0,0.6320082545280457
0,0.6661254167556763
0,0.571854829788208
1,0.5375581383705139
0,0.5888593792915344
0,0.5081842541694641
0,0.6960347890853882
1,0.7045218348503113
1,0.5838029980659485
1,0.6999606490135193
1,0.7072184085845947
0,0.7067090272903442
0,0.5297039747238159
0,0.5772544145584106
0,0.4859316051006317
1,0.6155970692634583
0,0.5194027423858643
1,0.7032846212387085
0,0.6200928092002869
0,0.5978339314460754
0,0.7086771726608276
0,0.6528325080871582
0,0.5890838503837585
1,0.7098912000656128
0,0.6853523850440979
0,0.6238920092582703
0,0.6659133434295654
0,0.7077799439430237
1,0.7564350962638855
0,0.7880915999412537
1,0.5684074759483337
1,0.654440701007843
1,0.6857917904853821
0,0.7256107330322266
0,0.5881218910217285
0,0.6247774958610535
0,0.67050701379776
1,0.8204185366630554
0,0.5537505745887756
0,0.674726665019989
0,0.6662126183509827
1,0.6850437521934509
0,0.7781231999397278
1,0.6469769477844238
0,0.5685007572174072
1,0.5661506652832031
0,0.5929624438285828
0,0.6654149293899536
1,0.7009094953536987
1,0.7059775590896606
0,0.5991425514221191
0,0.6901873350143433
0,0.5432279706001282
1,0.5974315404891968
0,0.5376349687576294
1,0.6260339617729187
0,0.6408287286758423
0,0.5275227427482605
0,0.5651242733001709
0,0.6004222631454468
0,0.7593445777893066
0,0.6611645221710205
1,0.5310759544372559
1,0.6056293249130249
1,0.6115005612373352
1,0.6104794144630432
0,0.6027379035949707
1,0.5453805923461914
1,0.5770362615585327
0,0.5792272090911865
1,0.6684864163398743
0,0.7290670871734619
0,0.49828213453292847
0,0.5229611396789551
1,0.5828222632408142
0,0.6413654685020447
0,0.7311409115791321
0,0.660798966884613
1,0.5730338096618652
1,0.6712196469306946
0,0.6607664227485657
0,0.6458998322486877
0,0.5686890482902527
0,0.709641695022583
0,0.6357812881469727
0,0.6706410050392151
0,0.5881970524787903
0,0.6386488080024719
1,0.6429787278175354
0,0.5325205326080322
0,0.59437495470047
0,0.5775196552276611
1,0.58644866943359375
0,0.6120837330818176
0,0.715478241443634
0,0.6751259565353394
0,0.6744909882545471
0,0.6859056353569031
0,0.5537524819374084
0,0.4472084641456604
0,0.7434380054473877
1,0.697558581829071
0,0.6075485348701477
1,0.688389778137207
1,0.6830949783325195
0,0.5856865644454956
1,0.683593213558197
1,0.41175562143325806
1,0.6158612966537476
1,0.5769655704498291
0,0.6317471265792847
1,0.7667343616485596
0,0.7026997804641724
0,0.6227235794067383
0,0.48290085792541504
1,0.6261082887649536
0,0.6423460245132446
1,0.7256914973258972
0,0.5071982741355896
0,0.7042272090911865
0,0.5158464908599854
1,0.5592866539955139
0,0.6521690487861633
0,0.710030198097229
1,0.6568436622619629
0,0.6584382653236389
1,0.6419514417648315
1,0.5833641290664673
1,0.6681073904037476
1,0.6624399423599243
1,0.7105189561843872
0,0.6214998364448547
0,0.6836621165275574
0,0.6915072798728943
0,0.7624703645706177
0,0.5730872750282288
1,0.673873245716095
0,0.5710903406143188
1,0.5918886065483093
0,0.6686433553695679
1,0.7185962796211243
1,0.6881076097488403
0,0.6775382161140442
1,0.7024142146110535
0,0.6258022785186768
1,0.6089502573013306
0,0.4911571145057678
1,0.6907920837402344
0,0.748774528503418
1,0.6500356793403625
0,0.6699522733688354
1,0.7017454504966736
0,0.5977725386619568
0,0.5184114575386047
1,0.5619633793830872
0,0.5247965455055237
0,0.6059694886207581
0,0.7416961789131165
0,0.6609287261962891
1,0.6925510764122009
1,0.6733625531196594
0,0.6940208077430725
1,0.46334654092788696
0,0.5979781746864319
0,0.6948606371879578
0,0.5702179074287415
0,0.5703028440475464
0,0.70223236083984375
1,0.8298413157463074
0,0.5697519779205322
0,0.6676011085510254
0,0.6571853756904602
0,0.5917162299156189
0,0.541155993938446
1,0.8198177218437195
0,0.6730770468711853
1,0.5268155336380005
0,0.6213306188583374
0,0.6369661092758179
1,0.6227714419364929
1,0.630435049533844
0,0.6518741250038147
1,0.6432948112487793
0,0.5395817160606384
0,0.48047447204589844
1,0.6655576825141907
0,0.6980690956115723
0,0.6947156190872192
0,0.6182684898376465
0,0.5234408974647522
0,0.600732684135437
1,0.6371062994003296
1,0.415657103061676
0,0.5340986251831055
1,0.6757962107658386
0,0.597754180431366
1,0.5004096627235413
0,0.5114323496818542
0,0.5969186425209045
1,0.6167970895767212
0,0.6789618730545044
1,0.7177493572235107
0,0.6142638921737671
0,0.7762815356254578
0,0.6086180210113525
0,0.7205641865730286
1,0.6128520965576172
0,0.7256109118461609
0,0.5963074564933777
0,0.6524225473403931
1,0.6538098454475403
1,0.7613235116004944
0,0.6169493198394775
0,0.632312536239624
0,0.5809168219566345
1,0.6399795413017273
0,0.7189790606498718
1,0.7175434231758118
0,0.5226665735244751
0,0.5757158398628235
0,0.6167170405387878
0,0.6097849011421204
1,0.7316550612449646
0,0.4715563952922821
0,0.6932351589202881
1,0.6512845158576965
0,0.6629253625869751
0,0.542763352394104
0,0.5593932867050171
1,0.45483019948005676
1,0.6558035016059875
1,0.5194566249847412
1,0.6455960273742676
0,0.5292754769325256
1,0.6859193444252014
0,0.6708268523216248
1,0.6497932076454163
1,0.5397190451622009
1,0.5632054209709167
0,0.6293937563896179
0,0.7591021060943604
0,0.6495072245597839
1,0.576261579990387
0,0.6542690992355347
1,0.7150694131851196
1,0.599449872970581
0,0.4956553280353546
0,0.6642398238182068
0,0.6785679459571838
0,0.5504320859909058
0,0.672807514667511
1,0.6223498582839966
1,0.7320531606674194
0,0.5784204006195068
0,0.6663090586662292
0,0.5768098831176758
0,0.5379176735877991
1,0.6109532713890076
0,0.6202548742294312
0,0.65938401222229
0,0.5572054386138916
0,0.7128402590751648
0,0.604085385799408
0,0.6087455749511719
0,0.6758552193641663
0,0.6242765784263611
0,0.7443405389785767
0,0.6677971482276917
1,0.6227571964263916
0,0.5035504698753357
0,0.6778665781021118
0,0.737977147102356
1,0.6463836431503296
0,0.5882700085639954
0,0.5541791319847107
0,0.5529714226722717
1,0.6232125163078308
